Account,ALT_SRC,Base Currency,BB Industry Group,BB Industry Sector,BB Industry Subgroup,BB_YK_IDENTIFIER,Bloomberg Identifier,Business Unit,Column 2,Cost,CounterParty,Currency,CUSIP,Desk,DTD BankDebt Interest,DTD Bond Interest P&L,DTD CDS Interest,DTD Cost TransFx,DTD Dividend Interest P&L,DTD External Financing PL,DTD FC Adjustment P&L,DTD Miscellaneous PL,DTD Non Trading PL,DTD Private Fixed Income,DTD REPO Interest,DTD Swap Interest,DTD Total P&L,DTD Total P&L %,DTD Trading P&L,End Date Accr Base Balance,End Date Accr Local Balance,End Date Dirty MV,Executing Counterparty,Financial Type,FiscalYearEndMonth,FSV LEVEL,Fund,Fund Group,Fund Group Description,Future Master Description,Fx,ID_BB_GLOBAL,ID_BB_Unique,ISIN,Issuer Name NM,Issuer Country,Issuer Region,Loan Amount,LOANXID,Local Cost,Market Value %,Market Value Base + Accrued Base Balance,Market Value Local + Accrued Local Balance,Market Value Base,Market Value Local,MTD BankDebt Interest,MTD Bond Interest P&L,MTD CDS Interest,MTD Cost TransFx,MTD Dividend Interest P&L,MTD External Financing PL,MTD FC Adjustment P&L,MTD Miscellaneous PL,MTD Non Trading PL,MTD Private Fixed Income,MTD REPO Interest,MTD Swap Interest,MTD Total P&L,MTD Total P&L %,MTD Trading P&L,NM Strategy,PB Root,PB Country,PB Country Desc,PB Description,Position,Position Block,Previous Month End Market Value Base,Previous Month End Market Value Local,Previous Year End Market Value Base,Previous Year End Market Value Local,Price,PriceSource,Primary Exchange,Prior Day NAV Estimate,Prior Month End NAV Estimate,Prior Month End Price,Prior Year End NAV Estimate,Prior Year End Price,QTD BankDebt Interest,QTD Bond Interest P&L,QTD CDS Interest,QTD Cost TransFx,QTD Dividend Interest P&L,QTD External Financing PL,QTD Miscellaneous PL,QTD Non Trading PL,QTD Private Fixed Income,QTD REPO Interest,QTD Swap Interest,QTD Total P&L,QTD Total P&L %,QTD Trading P&L,Quantity,Related Security,SEDOL,Side Pocket,Start Date Accr Base Balance,Start Date Accr Local Balance,Start Date Dirty MV,Strategy,Symbol,Symbol Description,Total Return Swap,Trade Factor,Trader Name,TRS Quantity,Ultimate Issuer Description,Ultimate Issuer,Underlying ISIN,YTD BankDebt Interest,YTD Bond Interest P&L,YTD CDS Interest,YTD Cost TransFx,YTD Dividend Interest P&L,YTD External Financing PL,YTD FC Adjustment P&L,YTD Miscellaneous PL,YTD Non Trading PL,YTD Private Fixed Income,YTD REPO Interest,YTD Swap Interest,YTD Total P&L,YTD Total P&L %,YTD Trading P&L,Unnamed: 136
BNPP-IPBFX-NMMF,128949.0,USD,,,,,,NMMF,,500000.0,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,1455.88040075,-0.30265593,1455.88040075,0,0,6617.8328225,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,500000.0,0.001221573,6617.8328225,6617.8328225,6617.8328225,6617.8328225,0,0,0,0,0,0,0,0.0,0,0,0,0,4831.9020725,0.056562605,4831.9020725,HAHY7,HAHY7,XX,,New PB,713666.86325,HAHY7:XXNMMFNMCL0001,1785.93075,1785.93075,0,0,0.70988,BloombergBVAL,,2149429186,2088428191,0.703109,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,6617.8328225,0.018053949,6617.8328225,713666.86325,,,,0,0,5161.9524225,Hybrid,AUDUSD091626-900000009,TD 07/23/2026 VD 09/16/2026 SELL USD VS .BUY AUD @ 0.70060700,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,6617.8328225,0.007419342,6617.8328225,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-1000000.0,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,-2936.5574045,0.305233353,-2936.5574045,0,0,-21864.397265,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,-1000000.0,-0.002017953,-21864.397265,-21864.397265,-21864.397265,-21864.397265,0,0,0,0,0,0,0,0.0,0,0,0,0,-9781.781765,-0.057253132,-9781.781765,HAHY7,HAHY7,XX,,New PB,-1439488.924,HAHY7:XXNMMFNMCL0001,-12082.6155,-12082.6155,0,0,0.70988,BloombergBVAL,,2149429186,2088428191,0.703085,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,-21864.397265,-0.029823866,-21864.397265,-1439488.924,,,,0,0,-18927.83986,Hybrid,AUDUSD091626-900000010,TD 07/30/2026 VD 09/16/2026 SELL AUD VS .BUY USD @ 0.69469100,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,-21864.397265,-0.012256236,-21864.397265,
BNPP-IPBFX-NMMF,129026.0,USD,,,,,,NMMF,,349999.998915,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,183.84219629999998,-0.027298617,183.84219629999998,0,0,4977.833868,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,350000.0,0.00065632,4977.833868,4977.833868,4977.833868,4977.833868,0,0,0,0,0,0,0,0.0,0,0,0,0,1110.7940935,0.009287884,1110.7940935,HAHY7,HAHY7,XX,,New PB,306403.6605,HAHY7:XXNMMFNMCL0001,3867.0397744999996,3867.0397744999996,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154905,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,4977.833868,0.009699934,4977.833868,306403.6605,,,,0,0,4793.991671,Hybrid,EURUSD091626-900000011,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14228400,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,4977.833868,0.003986226,4977.833868,
BNPP-IPBFX-NMMF,129039.0,USD,,,,,,NMMF,,1200000.0023999999,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,630.360252,-0.054601059,630.360252,0,0,17152.10235,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,1200000.0,0.001319197,17152.10235,17152.10235,17152.10235,17152.10235,0,0,0,0,0,0,0,0.0,0,0,0,0,3809.0698883999994,0.018578856,3809.0698883999994,HAHY7,HAHY7,XX,,New PB,1050600.42,HAHY7:XXNMMFNMCL0001,13343.032463999998,13343.032463999998,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154904,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,17152.10235,0.019496764,17152.10235,1050600.42,,,,0,0,16521.742098,Hybrid,EURUSD091626-900000012,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14220400,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,17152.10235,0.008012273,17152.10235,
BNPP-IPBFX-NMMF,128968.0,USD,,,,,,NMMF,,899999.9995500001,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,175.82529870000002,-0.020306372,175.82529870000002,0,0,15447.943053,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,900000.0,0.00158417,15447.943053,15447.943053,15447.943053,15447.943053,0,0,0,0,0,0,0,0.0,0,0,0,0,3797.48736405,0.024696483,3797.48736405,HAHY7,HAHY7,XX,,New PB,676251.1489500001,HAHY7:XXNMMFNMCL0001,11650.4556885,11650.4556885,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348095,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,15447.943053,0.023412866,15447.943053,676251.1489500001,,,,0,0,15272.117752499998,Hybrid,GBPUSD091626-900000013,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY GBP @ 1.33086650,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,15447.943053,0.00962161,15447.943053,
BNPP-IPBFX-NMMF,128963.0,USD,,,,,,NMMF,,1600000.004,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,312.50082240000006,-0.020301339,312.50082240000006,0,0,27059.56628,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,1600000.0,0.001560898,27059.56628,27059.56628,27059.56628,27059.56628,0,0,0,0,0,0,0,0.0,0,0,0,0,6747.684621600001,0.024684031,6747.684621600001,HAHY7,HAHY7,XX,,New PB,1201926.24,HAHY7:XXNMMFNMCL0001,20311.881664,20311.881664,0,0,1.35371,BloombergBVAL,,2149429186,2088428191,1.348096,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,27059.56628,0.023068921,27059.56628,1201926.24,,,,0,0,26747.065456,Hybrid,GBPUSD091626-900000014,TD 07/24/2026 VD 09/16/2026 SELL USD VS .BUY GBP @ 1.33119650,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,27059.56628,0.009480264,27059.56628,
BNPP-IPBFX-NMMF,128943.0,USD,,,,,,NMMF,,500000.0,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,3951.1653375,-0.821388637,3951.1653375,0,0,33198.619325,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,500000.0,0.006128068,33198.619325,33198.619325,33198.619325,33198.619325,0,0,0,0,0,0,0,0.0,0,0,0,0,42231.877825,0.494369503,42231.877825,HAHY7,HAHY7,XX,,New PB,120.6185,HAHY7:XXNMMFNMCL0001,-9033.2585,-9033.2585,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.409941,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,33198.619325,0.090568348,33198.619325,120.6185,,,,0,0,29247.454,Hybrid,XAUUSD091626-900000015,TD 07/22/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4145.30109394,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,33198.619325,0.037219422,33198.619325,
BNPP-IPBFX-NMMF,129011.0,USD,,,,,,NMMF,,499999.11255,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,4026.408813,-0.41851532,4026.408813,0,0,43353.40144,,FORWARD,12,,NMMF,,,,1.0,,,,,,,0,,499999.0,0.00400126,43353.40144,43353.40144,43353.40144,43353.40144,0,0,0,0,0,0,0,0.0,0,0,0,0,43077.65899,0.25213514,43077.65899,HAHY7,HAHY7,XX,,New PB,122.915482,HAHY7:XXNMMFNMCL0001,275.74245,275.74245,0,0,4420.53764,BloombergBVAL,,2149429186,2088428191,4070.071951,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,43353.40144,0.059135681,43353.40144,122.915482,,,,0,0,39326.99263,Hybrid,XAUUSD091626-900000016,TD 07/28/2026 VD 09/16/2026 SELL USD VS .BUY XAU @ 4067.82860129,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,43353.40144,0.024302043,43353.40144,
BNPP-IPBFX-NMMF,,USD,,,,EUR Curncy,EUR,NMMF,,0.0,PARIUK,EUR.C-EUAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,,CURRENCY,12,,NMMF,,,,,,IX378827-0,,European Union CCY,EU,Europe,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,HAHY7,HAHY7,XX,,New PB,0.0,HAHY7:XXNMMFNMCL0001,0.0,0.0,0,0,1.0,BloombergBFIX,,2149429186,2088428191,1.0,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,-0.0008749999999999999,-1.71e-09,-0.0008749999999999999,0.0,,,,0,0,0.0,Hybrid,EUR.C-EUAA,EUROPEAN UNION EURO,0,,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.0008749999999999999,-7.01e-10,-0.0008749999999999999,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-5.9920458000000005,PARIUK,HKD.C-HKAA,,NMCL,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0013524,-1.17e-07,0.0013524,0,0,-0.003549,,FORWARD,12,,NMMF,,,,0.127472,,,,,,,0,,-47.0,-2.73e-10,-0.003549,-0.027839999999999997,-0.003549,-0.027839999999999997,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.003549,-1.73e-08,-0.003549,HAHY7,HAHY7,XX,,New PB,-6.0,HAHY7:XXNMMFNMCL0001,0.0,0.0,0,0,7.83908,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0.0,0,0,0,0,-0.003549,-4.03e-09,-0.003549,-6.0,,,,0,0,-0.004900799999999999,Hybrid,USDHKD090826-900000017,TD 08/05/2026 VD 09/08/2026 SELL USD VS .BUY HKD @ 7.83444000,0,1.0,Sample Trader,0,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,-0.003549,-1.66e-09,-0.003549,
